LEAID,NAME,CITY,STATE,MEMBER_alt,revised,hasReassignedSchools,altRatio_99,altRatio,altRatio_growth,pupMONEY_reg,pupMONEY_alt,pdiff_pupMONEY,hasCounc_reg,hasCounc_alt,pdiff_hasCounc,puptch_reg,puptch_alt,pdiff_puptch,TEACH_FYSY_RATIO_reg,TEACH_FYSY_RATIO_alt,pdiff_TEACH_FYSY_RATIO,TEACH_ABSENT_RATIO_reg,TEACH_ABSENT_RATIO_alt,pdiff_TEACH_ABSENT_RATIO,gradRate_reg,gradRate_alt,ppdiff_gradRate
4828550,LUFKIN ISD,LUFKIN,TX,71,FALSE,TRUE,0.01793722,0.01712494,-0.00081228,4693.719467,317.4727273,-0.932362228,1,0,-1,13.05769896,,,0.189359842,0.4,1.112380301,0.314995305,0,-1,92,57,-35
4828650,LYTLE ISD,LYTLE,TX,9,FALSE,FALSE,0,0.00990099,0.00990099,6775.743304,13931.42857,1.056073843,0,0,,12.8404161,9.473684211,-0.262198037,,,,,,,92,,
4828740,MAGNOLIA ISD,MAGNOLIA,TX,98,FALSE,FALSE,0,0.014970975,0.014970975,4509.841639,8254.465347,0.83032266,1,0.5,-0.5,16.15993194,9.5,-0.412126237,0.109072881,0,-1,0.188398612,0.4,1.123157895,93.01456311,,
4828780,MALAKOFF ISD,MALAKOFF,TX,7,FALSE,FALSE,0.009677419,0.011400651,0.001723232,4974.604959,11761.7,1.364348546,1,0,-1,11.50179718,1.989618147,-0.82701676,0.018932223,0.283286119,13.9631728,0.169632715,0.283286119,0.669996965,97.5,,
4828890,MANOR ISD,MANOR,TX,137,FALSE,TRUE,0.029339853,0.026591615,-0.002748238,3441.393672,11149.08483,2.239700509,0.714285714,1,0.4,15.34740573,8.983606557,-0.41464983,0.130802453,0.266666667,1.038697743,0.182629841,0.466666667,1.555259671,94.00348028,52,-42.00348028
4828920,MANSFIELD ISD,MANSFIELD,TX,91,FALSE,FALSE,0.01093591,0.004510309,-0.006425601,4331.067134,20239.54926,3.673109104,1,0.5,-0.5,17.11162906,3.296296296,-0.807365138,0.062154132,0,-1,0.29791064,0.32,0.074147603,94.41328829,62,-32.41328829
4829010,MARBLE FALLS ISD,MARBLE FALLS,TX,44,FALSE,FALSE,0,0.020715631,0.020715631,5565.433529,13735.42217,1.467987822,1,0,-1,15.43066248,4.597701149,-0.702041234,0.069444444,0.108108108,0.556756757,0.041666667,0.108108108,1.594594595,97,,
4829190,MART ISD,MART,TX,1,FALSE,FALSE,0.021929825,0.003278689,-0.018651136,6535.158065,,,1,,,8.846929428,,,0.027027027,,,0,,,,,
4829670,MCALLEN ISD,MCALLEN,TX,312,FALSE,TRUE,0.033124603,0.02274384,-0.010380763,5636.173646,19049.96218,2.379945931,1,0.75,-0.25,14.60881908,17.86365449,0.222799351,0.141827913,0.054644809,-0.614710478,0.42204936,0.409836066,-0.028938071,86.31321666,82,-4.313216657
4829820,MCGREGOR ISD,MCGREGOR,TX,1,FALSE,FALSE,0.007898894,0.001243781,-0.006655113,4762.616605,,,1,,,11.12749453,,,0.076923077,,,0,,,92,,
4829850,MCKINNEY ISD,MCKINNEY,TX,199,FALSE,TRUE,0.008987886,0.01403484,0.005046954,4783.736194,10907.2487,1.28006902,1,0.25,-0.75,15.69038173,12.07618433,-0.230344772,0.0857304,0.284697509,2.3208466,0.657642414,0.462633452,-0.29652735,95.36766542,,
4830120,MELISSA ISD,MELISSA,TX,1,FALSE,FALSE,0,0.000809717,0.000809717,5663.672652,0,-1,1,0,-1,15.62800125,,,0.329113924,,,0,,,92,,
4830250,MERCEDES ISD,MERCEDES,TX,525,FALSE,TRUE,0.041740992,0.18172378,0.139982788,6852.019385,5300.623257,-0.226414439,0,0.25,,13.71535835,15.453613,0.126737822,,0.253164557,,,0.253164557,,87,84.40068493,-2.599315068
4830390,MESQUITE ISD,MESQUITE,TX,184,FALSE,TRUE,0.011846405,0.009747828,-0.002098577,3976.886889,6138.409259,0.543521209,1,1,0,16.04704824,3.941769317,-0.754361721,0.147272883,0.125,-0.151235465,0.183234866,0.125,-0.317815421,93.62564922,61,-32.62564922
4830420,MEXIA ISD,MEXIA,TX,44,FALSE,FALSE,0.039473684,0.045643154,0.006169469,6185.475356,16713.88422,1.702117988,1,1,0,11.57604215,4.835164835,-0.582312782,0.263157895,0.111111111,-0.577777778,0.315789474,0.444444444,0.407407407,92,,
4830570,MIDLAND ISD,MIDLAND,TX,417,FALSE,TRUE,0.041233177,0.041758462,0.000525284,4066.370715,11429.74621,1.810797887,1,0.666666667,-0.333333333,16.49101673,12.63455905,-0.233852026,0.203735583,0.090909091,-0.553788839,0.309192632,0.272727273,-0.117937349,83,62,-21
4830640,MIDWAY ISD,WOODWAY,TX,6,FALSE,FALSE,0.00332134,0.001316078,-0.002005262,4316.976372,,,1,,,16.07265493,,,0.062954673,,,0.251818691,,,99.5,,
4830750,MILES ISD,MILES,TX,2,FALSE,FALSE,0.02764977,0.010050251,-0.017599518,5169.380248,,,1,,,9.336492891,,,0.047393365,,,0.142180095,,,,,
4830950,MINERAL WELLS ISD,MINERAL WELLS,TX,27,FALSE,FALSE,0.017083333,0.012711864,-0.004371469,5645.342844,2063.428571,-0.634490122,0.666666667,0,-1,13.34976672,14.28571429,0.070109657,0.102236422,0,-1,0.083067093,0,-1,92,,
4831040,MISSION CISD,MISSION,TX,574,FALSE,TRUE,0.048581343,0.072319516,0.023738173,4918.864876,6761.144092,0.374533406,1,0.5,-0.5,14.04739051,21.25953005,0.513414896,0.177432232,0.172860847,-0.025764118,0.352735429,0.17761452,-0.496465324,90.48194271,27,-63.48194271
4831170,MONAHANS-WICKETT-PYOTE ISD,MONAHANS,TX,20,FALSE,FALSE,0.024793388,0.014306152,-0.010487237,4748.045248,11055.96292,1.328529393,1,1,0,14.47243207,8.547008547,-0.409428318,0.171974522,0,-1,0.25477707,0,-1,97.5,,
4831260,MONTGOMERY ISD,MONTGOMERY,TX,2,FALSE,FALSE,0,0.000426894,0.000426894,4024.581489,175950,42.7188315,1,0,-1,16.56339023,,,0.038384266,,,0.454055197,,,90,,
4831470,MORTON ISD,MORTON,TX,8,FALSE,FALSE,0.081818182,0.038647343,-0.043170839,7161.635,76039.85714,9.617667215,0.5,1,1,8.341094131,1.344537815,-0.838805582,0.261544586,0,-1,0,0,,,,
4831760,MOUNT PLEASANT ISD,MOUNT PLEASANT,TX,13,FALSE,FALSE,0.016135539,0.004509192,-0.011626347,5813.678409,5879.763158,0.011367115,1,0,-1,13.48520732,3.661971831,-0.72844527,0.072760346,0,-1,0.372896771,0,-1,98,,
4831890,MULESHOE ISD,MULESHOE,TX,14,FALSE,FALSE,0.032921811,0.020618557,-0.012303254,6009.488654,0,-1,1,0,-1,11.17160387,,,0.338870432,,,0.166112957,,,,,
4831920,MULLIN ISD,MULLIN,TX,40,FALSE,FALSE,0,0.476190476,0.476190476,10688.285,11017.14641,0.030768398,1,1,0,5.301204819,8.547008547,0.612276612,0.029985007,0.153256705,4.111111111,0.056971514,0,-1,,,
4832090,NACOGDOCHES ISD,NACOGDOCHES,TX,86,FALSE,TRUE,0.010475423,0.027608347,0.017132924,3714.69543,4592.333095,0.236261002,1,0,-1,14.85881007,9.839816934,-0.337778941,0.223350254,0.333333333,0.492424242,0.020304569,0,-1,92,,
4832190,NAVASOTA ISD,NAVASOTA,TX,29,FALSE,FALSE,0,0.016580903,0.016580903,15447.86741,9697.230769,-0.372260875,1,0,-1,12.99300649,8.309455587,-0.360467064,0.345205479,0.4,0.158730159,0.21369863,0,-1,92,,
4832250,NECHES ISD,NECHES,TX,1,FALSE,FALSE,0,0.008333333,0.008333333,6976.082645,0,-1,1,0,-1,10.52166225,,,0.088495575,,,0,,,,,
4832370,NEW BRAUNFELS ISD,NEW BRAUNFELS,TX,161,FALSE,TRUE,0.01910299,0.036441829,0.017338839,5118.904785,5599.613605,0.093908529,1,0.5,-0.5,18.63782778,15.11713007,-0.188900646,0.068935804,0.113636364,0.6484375,0.2455838,0.113636364,-0.537280702,94,92,-2
4832400,NEW CANEY ISD,NEW CANEY,TX,52,FALSE,FALSE,0.009137636,0.008678238,-0.000459398,4498.690962,30301.78571,5.735689553,0.833333333,0.333333333,-0.6,14.89239896,2.377524555,-0.840353152,0.22683604,0.098059244,-0.567708711,0.151109364,0,-1,91.03244006,,
4832640,NEW WAVERLY ISD,NEW WAVERLY,TX,79,FALSE,TRUE,0,0.111267606,0.111267606,6230.288889,15212.625,1.441720644,1,0,-1,11.75683471,6.857638889,-0.416710445,0.076190476,0,-1,0.076190476,0,-1,,7.5,
4832740,NIXON-SMILEY CISD,NIXON,TX,3,FALSE,FALSE,0.010309278,0.005050505,-0.005258773,2051.286321,0,-1,1,0,-1,11.37276407,,,0.320754717,,,0.188679245,,,97.5,,
4832940,NORTH EAST ISD,SAN ANTONIO,TX,1761,FALSE,TRUE,0.016654135,0.04508564,0.028431504,3892.631569,6072.594816,0.56002301,0.958333333,0.555555556,-0.420289855,16.94967705,22.02709817,0.299558576,0.108871204,0.261682243,1.403594655,0.454379817,0.102803738,-0.773749329,91.23084093,59.32824427,-31.90259665
4833120,NORTHSIDE ISD,SAN ANTONIO,TX,1452,FALSE,TRUE,0.015144972,0.027391058,0.012246086,4163.89768,5744.161434,0.379515511,1,0.615384615,-0.384615385,17.09254459,11.01163319,-0.355763963,0.176275102,0.135013561,-0.234074698,0.036424059,0.066150691,0.816126279,95.33821203,78,-17.33821203
4833180,NORTHWEST ISD,JUSTIN,TX,150,FALSE,FALSE,0.029353655,0.015711742,-0.013641913,3804.088359,8039.481656,1.113379316,1,1,0,16.31505944,10.67047971,-0.345973593,0.322976006,0.246376812,-0.237166825,0.234766097,0.289855072,0.234654731,92.85854969,,
4833570,OLFEN ISD,ROWENA,TX,1,FALSE,FALSE,,1,,,,,,,,,,,,,,,,,,,
4833980,PAINT ROCK ISD,PAINT ROCK,TX,2,FALSE,FALSE,0,0.008888889,0.008888889,6643.261481,7783.56,0.171647394,1,0,-1,10.40299906,,,0.328638498,,,0.234741784,,,,,
4834050,PALESTINE ISD,PALESTINE,TX,77,FALSE,TRUE,0,0.037689672,0.037689672,4418.6453,,,1,,,11.68228496,9.625,-0.17610296,0.169590643,,,0.116959064,,,92,,
4834170,PAMPA ISD,PAMPA,TX,46,FALSE,FALSE,0.032679739,0.026589595,-0.006090143,6404.172393,11796.31791,0.841973823,1,1,0,13.06605358,6.814814815,-0.478433578,0.193548387,0,-1,0.261136713,0.147058824,-0.436851211,97.5,,
4834290,PARIS ISD,PARIS,TX,18,FALSE,FALSE,0.003524229,0.009693053,0.006168824,5199.684771,28146.54,4.413124302,1,1,0,10.73595283,1.818181818,-0.83064551,0.076470588,0.166666667,1.179487179,0.223529412,0.333333333,0.49122807,92,,
4834320,PASADENA ISD,PASADENA,TX,90,FALSE,TRUE,0.018503661,0.002878802,-0.015624858,4815.966663,12076.83295,1.507665396,0.875,0.5,-0.428571429,15.67879889,4.147512266,-0.735470026,0.203236087,0.083333333,-0.589967833,0.258396666,0.458333333,0.773758697,85.62915235,,
4834440,PEARLAND ISD,PEARLAND,TX,107,FALSE,FALSE,0,0.008749693,0.008749693,3770.295417,10434.15044,1.767462304,0.909090909,0.5,-0.45,17.19745015,5.573593074,-0.675905845,0.091569767,0.294117647,2.211951447,0.598837209,0.823529412,0.375214163,98,92,-6
4834650,PERRYTON ISD,PERRYTON,TX,50,FALSE,FALSE,0,0.033046927,0.033046927,7411.522154,10300.82692,0.389839592,1,0,-1,12.3582763,7.26744186,-0.411937257,0.175,0.142857143,-0.183673469,0.65,0.857142857,0.318681319,92,,
4834860,PHARR-SAN JUAN-ALAMO ISD,PHARR,TX,864,FALSE,TRUE,0.015389382,0.048308639,0.032919256,4597.363124,8600.479167,0.870741757,1,0.857142857,-0.142857143,14.88685478,12.64946896,-0.150292715,0.18122592,0.187972973,0.037230066,0.304821521,0.272567568,-0.105812587,96.98092153,48.90068493,-48.08023659
4834920,PILOT POINT ISD,PILOT POINT,TX,1,FALSE,FALSE,0,0.001540832,0.001540832,9959.072308,653.5,-0.934381438,0,0,,11.69978014,,,,,,,,,92,,
4834980,PINE TREE ISD,LONGVIEW,TX,51,FALSE,FALSE,0,0.019281664,0.019281664,4144.53681,6113.424035,0.475056035,1,0,-1,14.114661,12.75,-0.096683937,0.105405405,0,-1,0.232432432,0.25,0.075581395,99.5,,
4835070,PLAINVIEW ISD,PLAINVIEW,TX,52,FALSE,FALSE,0.030040439,0.020046261,-0.009994178,3460.007119,15335.54804,3.4322302,1,1,0,14.38036087,3.898050975,-0.728932326,0.131386861,0.090909091,-0.308080808,0.284671533,0.363636364,0.277389277,94,,
4835100,PLANO ISD,PLANO,TX,2,FALSE,TRUE,0,6.73E-05,6.73E-05,3692.215421,50552.585,12.69166726,0.916666667,0,-1,16.45136864,,,0.10749251,0,-1,0.254719713,0,-1,94.94643317,,
4835190,PLEASANTON ISD,PLEASANTON,TX,19,FALSE,FALSE,0.006886375,0.009313725,0.002427351,4312.908232,2119.190476,-0.508640026,1,0,-1,13.62440822,8,-0.412818534,0.216216216,0,-1,0.175675676,0,-1,97.5,,
4835250,POINT ISABEL ISD,PORT ISABEL,TX,1,FALSE,FALSE,0,0.000815661,0.000815661,4190.191966,,,1,,,14.59003968,,,0.166842785,,,0.129153458,,,92,,
4835310,PONDER ISD,PONDER,TX,1,FALSE,FALSE,0,0.001449275,0.001449275,21658.83043,,,1,,,13.68862013,,,0.131868132,,,0.153846154,,,97.5,,
4835400,PORT ARTHUR ISD,PORT ARTHUR,TX,5,FALSE,TRUE,0,0.00115714,0.00115714,6685.156685,0,-1,0.857142857,0,-1,16.72531303,,,0.207792208,,,0.017088175,,,80,,
4835430,PORT NECHES-GROVES ISD,PORT NECHES,TX,11,FALSE,FALSE,0.004939627,0.003398208,-0.001541419,5864.146463,50743.5,7.653177461,1,0,-1,13.66123879,1.083032491,-0.920722234,0.025380711,0,-1,0.283417936,0.363636364,0.283039349,93,,
4835490,POST ISD,POST,TX,78,FALSE,FALSE,0,0.165254237,0.165254237,6561.962594,4772.653333,-0.272678979,1,0,-1,8.140429725,11.81818182,0.451788446,0.075,0.333333333,3.444444444,0.3,0.666666667,1.222222222,,,
4835550,POTH ISD,POTH,TX,5,FALSE,FALSE,0.012224939,0.010940919,-0.00128402,6985.873832,,,1,,,11.46734677,,,0.073170732,,,0.195121951,,,,,
4835910,PROGRESO ISD,PROGRESO,TX,20,FALSE,FALSE,0.015706806,0.019398642,0.003691836,4464.617451,8570.7625,0.919708149,0,0,,12.55784896,9,-0.28331675,,,,,,,92,,
4836390,RALLS ISD,RALLS,TX,4,FALSE,FALSE,0.011396011,0.016666667,0.005270655,9351.933376,39892.25,3.265668755,0.5,0,-1,9.095633647,4,-0.56022855,0.24137931,0,-1,0.137931034,0,-1,,,
4836540,RAYMONDVILLE ISD,RAYMONDVILLE,TX,148,FALSE,TRUE,0.021545319,0.128138528,0.106593209,6371.000989,7263.854545,0.140143371,1,1,0,10.88079187,11.15248359,0.024969848,0.27173913,1,2.68,0.217391304,0.2,-0.08,92,,
4837020,RICHARDSON ISD,RICHARDSON,TX,838,FALSE,TRUE,0.004053695,0.048238545,0.04418485,3966.776346,4762.850482,0.20068541,0.785714286,0.333333333,-0.575757576,14.88923954,23.64341593,0.587953224,0.091106368,0.122699387,0.346770687,0.187413691,0.143149284,-0.236185556,88.65377856,32.63614458,-56.01763398
4837140,RIO GRANDE CITY CISD,RIO GRANDE CITY,TX,148,FALSE,TRUE,0.010431581,0.026599569,0.016167988,7124.317553,,,1,,,12.44077167,15.76144835,0.266918867,0.128476677,,,0.177416273,,,94,37,-57
4837380,ROBERT LEE ISD,ROBERT LEE,TX,13,FALSE,FALSE,0,0.119266055,0.119266055,18846.29897,14000,-0.257148577,0,0,,7.559055118,,,0.105960265,,,0.264900662,,,,,
4837590,ROCKDALE ISD,ROCKDALE,TX,48,FALSE,TRUE,0,0.057831325,0.057831325,4710.458323,0.066666667,-0.999985847,1,0,-1,12.88746715,6.857142857,-0.467921603,0.206349206,,,0.238095238,,,87,,
4837650,ROCKWALL ISD,ROCKWALL,TX,44,FALSE,FALSE,0.036028369,0.006483938,-0.029544431,5353.759859,24387.32915,3.555178004,1,1,0,17.82663371,8.661417323,-0.514130516,0.052369077,0,-1,0.268478803,0.357142857,0.330246013,98,,
4837740,ROMA ISD,ROMA,TX,17,FALSE,FALSE,0.015695067,0.005434783,-0.010260285,4579.246358,17748.03571,2.875754726,1,1,0,13.3586116,3.4,-0.745482532,0.246068848,0,-1,0.008499788,0,-1,91,,
4837860,ROSCOE COLLEGIATE ISD,ROSCOE,TX,3,FALSE,FALSE,0,0.015463918,0.015463918,5263.160258,78933.035,13.99726992,1,0,-1,10.40305011,,,0,,,0,,,,,
4837900,ROSEBUD-LOTT ISD,LOTT,TX,3,FALSE,FALSE,0.004846527,0.007978723,0.003132197,6186.262247,0,-1,1,0,-1,11.11929186,,,0.102639296,0,-1,0.143695015,0,-1,,,
4838080,ROUND ROCK ISD,ROUND ROCK,TX,205,FALSE,TRUE,0.008276806,0.007995632,-0.000281175,4361.123819,17001.77489,2.898484794,0.941176471,0.5,-0.46875,15.28450986,7.317221725,-0.52126553,0.26214178,0.207792208,-0.20732892,0.247058824,0.207792208,-0.158936302,98.38179724,72,-26.38179724
4838220,ROYSE CITY ISD,ROYSE CITY,TX,36,FALSE,FALSE,0,0.012174501,0.012174501,4262.867866,12438.382,1.917843665,1,0,-1,15.50124217,6,-0.612934245,0.140708858,0.166666667,0.184478852,0.239598278,0,-1,94,,
4838460,SABINE ISD,GLADEWATER,TX,2,FALSE,FALSE,0.020833333,0.002894356,-0.017938977,5756.663027,3000,-0.478864754,1,0,-1,12.5387066,,,0.109489051,,,0.291970803,,,92,,
4838580,SALADO ISD,SALADO,TX,1,FALSE,FALSE,0,0.001420455,0.001420455,5831.739069,35320,5.056512402,1,0,-1,13.70255212,,,0.237354086,,,0.223735409,,,97.5,,
4838700,SAN ANGELO ISD,SAN ANGELO,TX,43,FALSE,TRUE,0.023104104,0.005130041,-0.017974064,4113.144013,21216.48837,4.158216758,0.875,1,0.142857143,15.59309094,3.583333333,-0.770197368,0.18453387,0.083333333,-0.548411718,0.220217635,0.333333333,0.513654134,88.42299349,,
4838730,SAN ANTONIO ISD,SAN ANTONIO,TX,2634,FALSE,TRUE,0.033084159,0.099295058,0.066210899,6848.811048,6616.086011,-0.033980356,0.939393939,0.411764706,-0.561669829,16.00489694,17.32013043,0.082176942,0.220833769,0.394247039,0.785266085,0.249781964,0.097292724,-0.610489394,86.50837554,28.63060278,-57.87777275
4838790,SAN BENITO CISD,SAN BENITO,TX,313,FALSE,TRUE,0.01884058,0.049777354,0.030936774,4548.411932,6219.69875,0.367444032,1,0.428571429,-0.571428571,13.5093056,19.52243912,0.445110482,0.204312668,0.16,-0.216886544,0.004492363,0.08,16.808,94,82,-12
4838900,SAN FELIPE-DEL RIO CISD,DEL RIO,TX,351,FALSE,TRUE,0,0.064617084,0.064617084,3572.3156,4170.458174,0.167438334,1,0,-1,16.70054442,21.6577723,0.296830316,0.005009028,0.373563218,73.57798717,0.511445046,0.057471264,-0.887629639,92,,
4838970,SAN MARCOS CISD,SAN MARCOS,TX,79,FALSE,TRUE,0.018431831,0.020508827,0.002076995,4465.600689,10794.56757,1.417271117,1,0,-1,13.43912367,11.3832853,-0.152974138,0.092447731,,,0,,,85,,
4839180,SANGER ISD,SANGER,TX,20,FALSE,FALSE,0.039753256,0.014044944,-0.025708312,4715.062119,94627.90529,19.06928072,0.666666667,0,-1,15.19734064,3.351955307,-0.779438036,0.08583691,0.185185185,1.157407407,0.375536481,0.555555556,0.479365079,92,,
4839270,SANTA FE ISD,SANTA FE,TX,2,FALSE,FALSE,0,0.000797766,0.000797766,3987.820256,0,-1,1,0,-1,17.55260416,,,0.16087291,,,0.405679513,,,84,,
4839360,SANTA ROSA ISD,SANTA ROSA,TX,5,FALSE,FALSE,0,0.008375209,0.008375209,5744.211765,15485.14286,1.695782031,1,0,-1,12.09211677,1.529051988,-0.873549684,0.08,0,-1,0.18,0,-1,92,,
4839480,SCHERTZ-CIBOLO-U CITY ISD,SCHERTZ,TX,225,FALSE,TRUE,0.016774194,0.025179051,0.008404857,4151.621721,7178.767566,0.7291478,1,1,0,18.16045245,12.51760156,-0.310721933,0.075199534,0.1,0.329795467,0.199846192,0.45,1.251731669,96.0854606,87,-9.085460599
4839690,SEGUIN ISD,SEGUIN,TX,178,FALSE,FALSE,0.046661303,0.049198452,0.002537149,4126.251698,25316.03467,5.1353588,1,1,0,14.77982001,18.00559406,0.2182553,0.101010101,0.064516129,-0.361290323,0.331313131,0.451612903,0.363099921,93,77,-16
4839750,SEMINOLE ISD,SEMINOLE,TX,26,FALSE,FALSE,0.020234987,0.015089959,-0.005145028,6707.126174,12561.53846,0.872864493,1,1,0,12.69305027,5.23138833,-0.587854123,0.213082332,0,-1,0,0,,97.5,,
4839870,SHALLOWATER ISD,SHALLOWATER,TX,12,FALSE,FALSE,0,0.013363029,0.013363029,5011.229024,10977.36636,1.190553717,1,0,-1,11.10822212,3.474903475,-0.687177351,0.087888532,0,-1,0.38585209,0,-1,97.5,,
4839990,SHELDON ISD,HOUSTON,TX,49,FALSE,TRUE,0.003688525,0.013420981,0.009732456,5932.235849,5052.354167,-0.148322101,1,0,-1,14.40691743,11.46131805,-0.204457296,0.210363188,0,-1,0.301994755,0,-1,88,67,-21
4840080,SHERMAN ISD,SHERMAN,TX,129,FALSE,FALSE,0.046700224,0.033238856,-0.013461368,4694.747022,7189.588623,0.531411296,1,0.333333333,-0.666666667,14.96295541,9.705051581,-0.35139474,0.158547703,0,-1,0.454278806,0.39184953,-0.137425025,95,,
4840110,SHINER ISD,SHINER,TX,1,FALSE,FALSE,0,0.003861004,0.003861004,5663.699806,0,-1,1,0,-1,10.03500583,,,0,,,0.074074074,,,,,
4840230,SILSBEE ISD,SILSBEE,TX,3,FALSE,FALSE,0,0.001653804,0.001653804,4484.833694,,,1,,,13.98066268,,,0.059322034,,,0.245762712,,,97.5,,
4840650,SNYDER ISD,SNYDER,TX,37,FALSE,FALSE,0.024114544,0.028928851,0.004814307,7931.631931,,,1,,,13.11719493,6.166666667,-0.529879162,0.171428571,,,0.028571429,,,92,,
4840680,SOUTH SAN ANTONIO ISD,SAN ANTONIO,TX,33,FALSE,FALSE,0.019296482,0.007066381,-0.012230101,3697.038207,0,-1,0.833333333,0,-1,14.47774037,3.666666667,-0.746737642,0.136212625,0,-1,0,0,,88,,
4840710,SOCORRO ISD,EL PASO,TX,243,FALSE,FALSE,0.010280299,0.011561519,0.00128122,3583.361556,12285.32353,2.428435378,1,1,0,18.9731369,8.571587607,-0.548225069,0.04975993,0.083333333,0.674707602,0.24792667,0.277777778,0.120402973,89.66219119,7.5,-82.16219119
4840920,SOUTHSIDE ISD,SAN ANTONIO,TX,306,FALSE,TRUE,0.017468944,0.095984944,0.078515999,6697.468004,7051.132541,0.052805708,0,0,,15.16887752,12.34909128,-0.185892875,,0.772727273,,,0.045454545,,88,,
4840950,SOUTHWEST ISD,SAN ANTONIO,TX,221,FALSE,FALSE,0.034597749,0.033530572,-0.001067177,8372.894465,19827.28401,1.368032237,1,0.5,-0.5,17.23797832,12.92798111,-0.250029158,0.075573549,0,-1,0.434547908,0.295857988,-0.319159102,92,,
4841070,SPLENDORA ISD,SPLENDORA,TX,1,FALSE,FALSE,0,0.000637755,0.000637755,3812.467474,0,-1,1,0,-1,15.47234076,,,0.102002565,,,0.314688764,,,94,,
4841100,SPRING BRANCH ISD,HOUSTON,TX,208,FALSE,FALSE,0.014863908,0.012028684,-0.002835225,5562.761001,,,1,1,0,16.0967346,46.60633484,1.895390649,0.14992577,0,-1,0.196409306,0,-1,89.20420624,,
4841220,SPRING ISD,HOUSTON,TX,494,FALSE,TRUE,0.017915743,0.027211634,0.009295891,3872.717424,8582.277108,1.216086579,1,0,-1,18.11381847,13.94443583,-0.230176903,0.200583679,0,-1,0.006918438,0,-1,85.90876882,,
4841250,SPRINGLAKE-EARTH ISD,EARTH,TX,1,FALSE,FALSE,0,0.008403361,0.008403361,14394.47068,,,0,0,,8.200138985,2.702702703,-0.670407696,,,,,,,,,
4841350,STAFFORD MSD,STAFFORD,TX,1,FALSE,FALSE,0,0.000491159,0.000491159,4331.865782,,,1,,,15.36944326,,,0.189711567,,,0.157523045,,,88,,
4841520,STEPHENVILLE ISD,STEPHENVILLE,TX,111,FALSE,TRUE,0.034786253,0.049531459,0.014745206,4564.762395,5069.298246,0.110528393,1,0,-1,14.62674482,14.06844106,-0.038170062,0.082068966,0,-1,0.075862069,0.428571429,4.649350649,95,,
4841550,STERLING CITY ISD,STERLING CITY,TX,4,FALSE,FALSE,0,0.027972028,0.027972028,16475.7349,0.2,-0.999987861,1,0.333333333,-0.666666667,10.15339664,,,0.107142857,,,0,,,,,
4841610,STOCKDALE ISD,STOCKDALE,TX,1,FALSE,FALSE,0.001886792,0.00234192,0.000455128,6652.577237,3302.6,-0.503560818,1,0,-1,9.856972287,,,0.160183066,,,0.160183066,,,,,
4841760,SUDAN ISD,SUDAN,TX,3,FALSE,FALSE,0.034013605,0.017857143,-0.016156463,8022.62479,0,-1,1,0,-1,8.371385084,,,0.095238095,,,0.142857143,,,,,
4841850,SUNDOWN ISD,SUNDOWN,TX,6,FALSE,FALSE,0.05033557,0.018867925,-0.031467646,9641.199181,38128.88333,2.954786393,1,0,-1,9.715158482,,,0.024719101,,,0.224719101,,,,,
4842030,SWEETWATER ISD,SWEETWATER,TX,36,FALSE,FALSE,0.019825073,0.027586207,0.007761134,7253.540266,,,0,,,12.10141631,,,,,,,,,97.5,,
4842060,TAFT ISD,TAFT,TX,101,FALSE,TRUE,0.092517007,0.155145929,0.062628923,5191.61154,4795.754717,-0.076249315,1,0,-1,11.7889409,13.25459318,0.124324338,0.104166667,0,-1,0.354166667,0.333333333,-0.058823529,92,,
4842330,TEMPLE ISD,TEMPLE,TX,483,FALSE,TRUE,0,0.115137068,0.115137068,6178.286014,3649.445142,-0.409311072,1,0.333333333,-0.666666667,12.63114826,15.27879608,0.209612599,0.134317621,0.222222222,0.654453229,0.033262538,0.037037037,0.113475989,90,77,-13
4842450,TERRELL ISD,TERRELL,TX,47,FALSE,FALSE,0,0.027421237,0.027421237,5928.097758,6911.6114,0.165907123,1,0,-1,13.60410751,15.66666667,0.151612971,0.067226891,0,-1,0.344537815,0,-1,87,,
4842480,TEXARKANA ISD,TEXARKANA,TX,91,FALSE,FALSE,0.029191617,0.026171987,-0.003019629,5562.698347,6277.164835,0.128438834,1,1,0,13.66420833,10.55684455,-0.227408987,0.117466967,0.116009281,-0.012409333,0.451176281,0.232018561,-0.485747431,96,77,-19
4842510,TEXAS CITY ISD,TEXAS CITY,TX,38,FALSE,FALSE,0,0.010482759,0.010482759,4885.004523,12405.54,1.539514537,1,0,-1,16.38763854,5.925925926,-0.638390491,0.09749202,0.555555556,4.698472092,0.355677155,0.740740741,1.082621083,88,,
4842960,TOMBALL ISD,TOMBALL,TX,80,FALSE,TRUE,0.010430839,0.011500863,0.001070024,4575.579934,9555.395062,1.08834622,1,0.5,-0.5,17.58748435,14.73880597,-0.161971907,0.080260304,0,-1,0.104121475,0,-1,93,,
4843200,TRINITY ISD,TRINITY,TX,5999,FALSE,TRUE,0,0.908388855,0.908388855,17474.94371,4892.984823,-0.719999967,1,1,0,14.35366065,,,0.347826087,0,-1,0.02173913,0.88372093,39.65116279,82,,
